Detected	Gain	Correct Count	Step Size	Subject Number	Height	Age	Sex	RA Name	Other
True	0.5100001	4	0.03	15	66	18	Male	amr	
False	-0.4800001	4	0.03	15	66	18	Male	amr	
True	0.4500001	5	0.03	15	66	18	Male	amr	
True	-0.4200001	6	0.03	15	66	18	Male	amr	
True	0.3900001	7	0.03	15	66	18	Male	amr	
True	-0.3600001	8	0.03	15	66	18	Male	amr	
True	0.3300001	9	0.03	15	66	18	Male	amr	
True	-0.36	1	0.018	15	66	18	Male	amr	
True	0.342	2	0.018	15	66	18	Male	amr	
True	-0.324	3	0.018	15	66	18	Male	amr	
False	0.306	3	0.018	15	66	18	Male	amr	
True	-0.288	4	0.018	15	66	18	Male	amr	
True	0.27	5	0.018	15	66	18	Male	amr	
True	-0.252	6	0.018	15	66	18	Male	amr	
False	0.234	6	0.018	15	66	18	Male	amr	
True	-0.216	7	0.018	15	66	18	Male	amr	
False	0.198	7	0.018	15	66	18	Male	amr	
True	-0.216	1	0.0108	15	66	18	Male	amr	
False	0.2052	1	0.0108	15	66	18	Male	amr	
True	-0.1944	2	0.0108	15	66	18	Male	amr	
False	0.1836	2	0.0108	15	66	18	Male	amr	
True	-0.1728	3	0.0108	15	66	18	Male	amr	
True	0.162	4	0.0108	15	66	18	Male	amr	
True	-0.1512	5	0.0108	15	66	18	Male	amr	
False	0.1404	5	0.0108	15	66	18	Male	amr	
False	-0.1296	5	0.0108	15	66	18	Male	amr	
True	0.1188	6	0.0108	15	66	18	Male	amr	
True	-0.216	1	0.0108	15	66	18	Male	amr	
False	0.2052	1	0.0108	15	66	18	Male	amr	
True	-0.1944	2	0.0108	15	66	18	Male	amr	
True	0.1836	3	0.0108	15	66	18	Male	amr	
False	-0.1728	3	0.0108	15	66	18	Male	amr	
False	0.162	3	0.0108	15	66	18	Male	amr	
True	-0.1512	4	0.0108	15	66	18	Male	amr	
False	0.1404	4	0.0108	15	66	18	Male	amr	
False	-0.1296	4	0.0108	15	66	18	Male	amr	
True	0.1188	5	0.0108	15	66	18	Male	amr	
True	-0.216	1	0.0108	15	66	18	Male	amr	
True	0.2052	2	0.0108	15	66	18	Male	amr	
False	-0.1944	2	0.0108	15	66	18	Male	amr	
False	0.1836	2	0.0108	15	66	18	Male	amr	
True	-0.1728	3	0.0108	15	66	18	Male	amr	
False	0.162	3	0.0108	15	66	18	Male	amr	
True	-0.1512	4	0.0108	15	66	18	Male	amr	
True	0.1404	5	0.0108	15	66	18	Male	amr	
True	-0.1296	6	0.0108	15	66	18	Male	amr	
True	0.1188	7	0.0108	15	66	18	Male	amr	
True	-0.1296	1	0.006480001	15	66	18	Male	amr	
True	0.12312	2	0.006480001	15	66	18	Male	amr	
True	-0.11664	3	0.006480001	15	66	18	Male	amr	
True	0.11016	4	0.006480001	15	66	18	Male	amr	
False	-0.10368	4	0.006480001	15	66	18	Male	amr	
True	0.09720001	5	0.006480001	15	66	18	Male	amr	
True	-0.09072001	6	0.006480001	15	66	18	Male	amr	
True	0.08424001	7	0.006480001	15	66	18	Male	amr	
True	-0.07776001	8	0.006480001	15	66	18	Male	amr	
True	0.07128001	9	0.006480001	15	66	18	Male	amr	
True	-0.07776001	1	0.003888001	15	66	18	Male	amr	
False	0.07387201	1	0.003888001	15	66	18	Male	amr	
False	-0.069984	1	0.003888001	15	66	18	Male	amr	
True	0.066096	2	0.003888001	15	66	18	Male	amr	
True	-0.062208	3	0.003888001	15	66	18	Male	amr	
False	0.05832	3	0.003888001	15	66	18	Male	amr	
False	-0.054432	3	0.003888001	15	66	18	Male	amr	
True	0.050544	4	0.003888001	15	66	18	Male	amr	
True	-0.046656	5	0.003888001	15	66	18	Male	amr	
False	0.042768	5	0.003888001	15	66	18	Male	amr	
False	-0.07776001	0	0.003888001	15	66	18	Male	amr	
False	-1	0	0.05	16	65	19	Female	Anirwin	
False	0.95	0	0.05	16	65	19	Female	Anirwin	
True	-0.9	1	0.05	16	65	19	Female	Anirwin	
True	0.85	2	0.05	16	65	19	Female	Anirwin	
False	-0.8	2	0.05	16	65	19	Female	Anirwin	
True	0.7499999	3	0.05	16	65	19	Female	Anirwin	
False	-0.6999999	3	0.05	16	65	19	Female	Anirwin	
True	0.6499999	4	0.05	16	65	19	Female	Anirwin	
True	-0.5999999	5	0.05	16	65	19	Female	Anirwin	
False	0.5499999	5	0.05	16	65	19	Female	Anirwin	
True	-1	1	0.05	16	65	19	Female	Anirwin	
True	0.95	2	0.05	16	65	19	Female	Anirwin	
True	-0.9	3	0.05	16	65	19	Female	Anirwin	
True	0.85	4	0.05	16	65	19	Female	Anirwin	
True	-0.8	5	0.05	16	65	19	Female	Anirwin	
True	0.7499999	6	0.05	16	65	19	Female	Anirwin	
True	-0.6999999	7	0.05	16	65	19	Female	Anirwin	
True	0.6499999	8	0.05	16	65	19	Female	Anirwin	
True	-0.5999999	9	0.05	16	65	19	Female	Anirwin	
True	0.5499999	10	0.05	16	65	19	Female	Anirwin	
True	-0.6	1	0.03	16	65	19	Female	Anirwin	
True	0.5700001	2	0.03	16	65	19	Female	Anirwin	
True	-0.5400001	3	0.03	16	65	19	Female	Anirwin	
True	0.5100001	4	0.03	16	65	19	Female	Anirwin	
True	-0.4800001	5	0.03	16	65	19	Female	Anirwin	
True	0.4500001	6	0.03	16	65	19	Female	Anirwin	
True	-0.4200001	7	0.03	16	65	19	Female	Anirwin	
True	0.3900001	8	0.03	16	65	19	Female	Anirwin	
True	-0.3600001	9	0.03	16	65	19	Female	Anirwin	
True	0.3300001	10	0.03	16	65	19	Female	Anirwin	
True	-0.36	1	0.018	16	65	19	Female	Anirwin	
True	0.342	2	0.018	16	65	19	Female	Anirwin	
True	-0.324	3	0.018	16	65	19	Female	Anirwin	
True	0.306	4	0.018	16	65	19	Female	Anirwin	
True	-0.288	5	0.018	16	65	19	Female	Anirwin	
True	0.27	6	0.018	16	65	19	Female	Anirwin	
True	-0.252	7	0.018	16	65	19	Female	Anirwin	
True	0.234	8	0.018	16	65	19	Female	Anirwin	
True	-0.216	9	0.018	16	65	19	Female	Anirwin	
False	0.198	9	0.018	16	65	19	Female	Anirwin	
True	-0.216	1	0.0108	16	65	19	Female	Anirwin	
True	0.2052	2	0.0108	16	65	19	Female	Anirwin	
True	-0.1944	3	0.0108	16	65	19	Female	Anirwin	
True	0.1836	4	0.0108	16	65	19	Female	Anirwin	
True	-0.1728	5	0.0108	16	65	19	Female	Anirwin	
True	0.162	6	0.0108	16	65	19	Female	Anirwin	
True	-0.1512	7	0.0108	16	65	19	Female	Anirwin	
True	0.1404	8	0.0108	16	65	19	Female	Anirwin	
True	-0.1296	9	0.0108	16	65	19	Female	Anirwin	
True	0.1188	10	0.0108	16	65	19	Female	Anirwin	
False	-0.1296	0	0.006480001	16	65	19	Female	Anirwin	
True	0.12312	1	0.006480001	16	65	19	Female	Anirwin	
False	-0.11664	1	0.006480001	16	65	19	Female	Anirwin	
False	0.11016	1	0.006480001	16	65	19	Female	Anirwin	
True	-0.10368	2	0.006480001	16	65	19	Female	Anirwin	
True	0.09720001	3	0.006480001	16	65	19	Female	Anirwin	
True	-0.09072001	4	0.006480001	16	65	19	Female	Anirwin	
True	0.08424001	5	0.006480001	16	65	19	Female	Anirwin	
False	-0.07776001	5	0.006480001	16	65	19	Female	Anirwin	
True	0.07128001	6	0.006480001	16	65	19	Female	Anirwin	
True	-0.1296	1	0.006480001	16	65	19	Female	Anirwin	
True	0.12312	2	0.006480001	16	65	19	Female	Anirwin	
True	-0.11664	3	0.006480001	16	65	19	Female	Anirwin	
True	0.11016	4	0.006480001	16	65	19	Female	Anirwin	
True	-0.10368	5	0.006480001	16	65	19	Female	Anirwin	
False	0.09720001	5	0.006480001	16	65	19	Female	Anirwin	
False	-0.09072001	5	0.006480001	16	65	19	Female	Anirwin	
False	0.08424001	5	0.006480001	16	65	19	Female	Anirwin	
False	-0.07776001	5	0.006480001	16	65	19	Female	Anirwin	
True	0.07128001	6	0.006480001	16	65	19	Female	Anirwin	
True	-0.1296	1	0.006480001	16	65	19	Female	Anirwin	
True	0.12312	2	0.006480001	16	65	19	Female	Anirwin	
True	-0.11664	3	0.006480001	16	65	19	Female	Anirwin	
True	0.11016	4	0.006480001	16	65	19	Female	Anirwin	
False	-0.10368	4	0.006480001	16	65	19	Female	Anirwin	
True	0.09720001	5	0.006480001	16	65	19	Female	Anirwin	
False	-0.09072001	5	0.006480001	16	65	19	Female	Anirwin	
True	0.08424001	6	0.006480001	16	65	19	Female	Anirwin	
True	-0.07776001	7	0.006480001	16	65	19	Female	Anirwin	
True	0.07128001	8	0.006480001	16	65	19	Female	Anirwin	
True	-0.07776001	1	0.003888001	16	65	19	Female	Anirwin	
True	0.07387201	2	0.003888001	16	65	19	Female	Anirwin	
True	-0.069984	3	0.003888001	16	65	19	Female	Anirwin	
True	0.066096	4	0.003888001	16	65	19	Female	Anirwin	
False	-0.062208	4	0.003888001	16	65	19	Female	Anirwin	
True	0.05832	5	0.003888001	16	65	19	Female	Anirwin	
False	-0.054432	5	0.003888001	16	65	19	Female	Anirwin	
True	0.050544	6	0.003888001	16	65	19	Female	Anirwin	
False	-0.046656	6	0.003888001	16	65	19	Female	Anirwin	
False	0.042768	6	0.003888001	16	65	19	Female	Anirwin	
True	-1	1	0.05	17	69	20	Male	Elizabeth	
True	0.95	2	0.05	17	69	20	Male	Elizabeth	
True	-0.9	3	0.05	17	69	20	Male	Elizabeth	
True	0.85	4	0.05	17	69	20	Male	Elizabeth	
True	-0.8	5	0.05	17	69	20	Male	Elizabeth	
True	0.7499999	6	0.05	17	69	20	Male	Elizabeth	
True	-0.6999999	7	0.05	17	69	20	Male	Elizabeth	
False	0.6499999	7	0.05	17	69	20	Male	Elizabeth	
True	-0.5999999	8	0.05	17	69	20	Male	Elizabeth	
True	0.5499999	9	0.05	17	69	20	Male	Elizabeth	
True	-0.6	1	0.03	17	69	20	Male	Elizabeth	
True	0.5700001	2	0.03	17	69	20	Male	Elizabeth	
True	-0.5400001	3	0.03	17	69	20	Male	Elizabeth	
True	0.5100001	4	0.03	17	69	20	Male	Elizabeth	
True	-0.4800001	5	0.03	17	69	20	Male	Elizabeth	
True	0.4500001	6	0.03	17	69	20	Male	Elizabeth	
True	-0.4200001	7	0.03	17	69	20	Male	Elizabeth	
True	0.3900001	8	0.03	17	69	20	Male	Elizabeth	
True	-0.3600001	9	0.03	17	69	20	Male	Elizabeth	
True	0.3300001	10	0.03	17	69	20	Male	Elizabeth	
True	-0.36	1	0.018	17	69	20	Male	Elizabeth	
True	0.342	2	0.018	17	69	20	Male	Elizabeth	
True	-0.324	3	0.018	17	69	20	Male	Elizabeth	
True	0.306	4	0.018	17	69	20	Male	Elizabeth	
True	-0.288	5	0.018	17	69	20	Male	Elizabeth	
True	0.27	6	0.018	17	69	20	Male	Elizabeth	
True	-0.252	7	0.018	17	69	20	Male	Elizabeth	
True	0.234	8	0.018	17	69	20	Male	Elizabeth	
True	-0.216	9	0.018	17	69	20	Male	Elizabeth	
True	0.198	10	0.018	17	69	20	Male	Elizabeth	
True	-0.216	1	0.0108	17	69	20	Male	Elizabeth	
True	0.2052	2	0.0108	17	69	20	Male	Elizabeth	
True	-0.1944	3	0.0108	17	69	20	Male	Elizabeth	
True	0.1836	4	0.0108	17	69	20	Male	Elizabeth	
True	-0.1728	5	0.0108	17	69	20	Male	Elizabeth	
False	0.162	5	0.0108	17	69	20	Male	Elizabeth	
True	-0.1512	6	0.0108	17	69	20	Male	Elizabeth	
False	0.1404	6	0.0108	17	69	20	Male	Elizabeth	
True	-0.1296	7	0.0108	17	69	20	Male	Elizabeth	
True	0.1188	8	0.0108	17	69	20	Male	Elizabeth	
True	-0.1296	1	0.006480001	17	69	20	Male	Elizabeth	
True	0.12312	2	0.006480001	17	69	20	Male	Elizabeth	
False	-0.11664	2	0.006480001	17	69	20	Male	Elizabeth	
True	0.11016	3	0.006480001	17	69	20	Male	Elizabeth	
False	-0.10368	3	0.006480001	17	69	20	Male	Elizabeth	
False	0.09720001	3	0.006480001	17	69	20	Male	Elizabeth	
False	-0.09072001	3	0.006480001	17	69	20	Male	Elizabeth	
True	0.08424001	4	0.006480001	17	69	20	Male	Elizabeth	
True	-0.07776001	5	0.006480001	17	69	20	Male	Elizabeth	
True	0.07128001	6	0.006480001	17	69	20	Male	Elizabeth	
True	-0.1296	1	0.006480001	17	69	20	Male	Elizabeth	
True	0.12312	2	0.006480001	17	69	20	Male	Elizabeth	
False	-0.11664	2	0.006480001	17	69	20	Male	Elizabeth	
True	0.11016	3	0.006480001	17	69	20	Male	Elizabeth	
True	-0.10368	4	0.006480001	17	69	20	Male	Elizabeth	
True	0.09720001	5	0.006480001	17	69	20	Male	Elizabeth	
True	-0.09072001	6	0.006480001	17	69	20	Male	Elizabeth	
True	0.08424001	7	0.006480001	17	69	20	Male	Elizabeth	
False	-0.07776001	7	0.006480001	17	69	20	Male	Elizabeth	
True	0.07128001	8	0.006480001	17	69	20	Male	Elizabeth	
True	-0.07776001	1	0.003888001	17	69	20	Male	Elizabeth	
True	0.07387201	2	0.003888001	17	69	20	Male	Elizabeth	
False	-0.069984	2	0.003888001	17	69	20	Male	Elizabeth	
False	0.066096	2	0.003888001	17	69	20	Male	Elizabeth	
False	-0.062208	2	0.003888001	17	69	20	Male	Elizabeth	
False	0.05832	2	0.003888001	17	69	20	Male	Elizabeth	
False	-0.054432	2	0.003888001	17	69	20	Male	Elizabeth	
True	0.050544	3	0.003888001	17	69	20	Male	Elizabeth	
False	-0.046656	3	0.003888001	17	69	20	Male	Elizabeth	
True	0.042768	4	0.003888001	17	69	20	Male	Elizabeth	
False	-0.07776001	0	0.003888001	17	69	20	Male	Elizabeth	
True	0.07387201	1	0.003888001	17	69	20	Male	Elizabeth	
False	-0.069984	1	0.003888001	17	69	20	Male	Elizabeth	
True	0.066096	2	0.003888001	17	69	20	Male	Elizabeth	
False	-0.062208	2	0.003888001	17	69	20	Male	Elizabeth	
True	0.05832	3	0.003888001	17	69	20	Male	Elizabeth	
True	-0.054432	4	0.003888001	17	69	20	Male	Elizabeth	
False	0.050544	4	0.003888001	17	69	20	Male	Elizabeth	
False	-0.046656	4	0.003888001	17	69	20	Male	Elizabeth	
False	0.042768	4	0.003888001	17	69	20	Male	Elizabeth	
True	-0.07776001	1	0.003888001	17	69	20	Male	Elizabeth	
True	0.07387201	2	0.003888001	17	69	20	Male	Elizabeth	
False	-0.069984	2	0.003888001	17	69	20	Male	Elizabeth	
False	0.066096	2	0.003888001	17	69	20	Male	Elizabeth	
True	-0.062208	3	0.003888001	17	69	20	Male	Elizabeth	
True	0.05832	4	0.003888001	17	69	20	Male	Elizabeth	
False	-0.054432	4	0.003888001	17	69	20	Male	Elizabeth	
True	0.050544	5	0.003888001	17	69	20	Male	Elizabeth	
True	-0.046656	6	0.003888001	17	69	20	Male	Elizabeth	
True	0.042768	7	0.003888001	17	69	20	Male	Elizabeth	
True	-0.04665601	1	0.002332801	17	69	20	Male	Elizabeth	
False	0.04432321	1	0.002332801	17	69	20	Male	Elizabeth	
False	-0.04199041	1	0.002332801	17	69	20	Male	Elizabeth	
True	0.03965761	2	0.002332801	17	69	20	Male	Elizabeth	
False	-0.03732481	2	0.002332801	17	69	20	Male	Elizabeth	
True	0.03499201	3	0.002332801	17	69	20	Male	Elizabeth	
False	-0.03265921	3	0.002332801	17	69	20	Male	Elizabeth	
False	0.03032641	3	0.002332801	17	69	20	Male	Elizabeth	
True	-0.02799361	4	0.002332801	17	69	20	Male	Elizabeth	
True	0.02566081	5	0.002332801	17	69	20	Male	Elizabeth	
True	-1	1	0.05	18	70	19	Male	Mayela	
True	0.95	2	0.05	18	70	19	Male	Mayela	
True	-0.9	3	0.05	18	70	19	Male	Mayela	
True	0.85	4	0.05	18	70	19	Male	Mayela	
True	-0.8	5	0.05	18	70	19	Male	Mayela	
True	0.7499999	6	0.05	18	70	19	Male	Mayela	
True	-0.6999999	7	0.05	18	70	19	Male	Mayela	
True	0.6499999	8	0.05	18	70	19	Male	Mayela	
True	-0.5999999	9	0.05	18	70	19	Male	Mayela	
True	0.5499999	10	0.05	18	70	19	Male	Mayela	
True	-0.6	1	0.03	18	70	19	Male	Mayela	
False	0.5700001	1	0.03	18	70	19	Male	Mayela	
True	-0.5400001	2	0.03	18	70	19	Male	Mayela	
True	0.5100001	3	0.03	18	70	19	Male	Mayela	
True	-0.4800001	4	0.03	18	70	19	Male	Mayela	
True	0.4500001	5	0.03	18	70	19	Male	Mayela	
True	-0.4200001	6	0.03	18	70	19	Male	Mayela	
True	0.3900001	7	0.03	18	70	19	Male	Mayela	
True	-0.3600001	8	0.03	18	70	19	Male	Mayela	
True	0.3300001	9	0.03	18	70	19	Male	Mayela	
True	-0.36	1	0.018	18	70	19	Male	Mayela	
True	0.342	2	0.018	18	70	19	Male	Mayela	
True	-0.324	3	0.018	18	70	19	Male	Mayela	
True	0.306	4	0.018	18	70	19	Male	Mayela	
True	-0.288	5	0.018	18	70	19	Male	Mayela	
True	0.27	6	0.018	18	70	19	Male	Mayela	
True	-0.252	7	0.018	18	70	19	Male	Mayela	
True	0.234	8	0.018	18	70	19	Male	Mayela	
True	-0.216	9	0.018	18	70	19	Male	Mayela	
True	0.198	10	0.018	18	70	19	Male	Mayela	
True	-0.216	1	0.0108	18	70	19	Male	Mayela	
True	0.2052	2	0.0108	18	70	19	Male	Mayela	
True	-0.1944	3	0.0108	18	70	19	Male	Mayela	
True	0.1836	4	0.0108	18	70	19	Male	Mayela	
True	-0.1728	5	0.0108	18	70	19	Male	Mayela	
True	0.162	6	0.0108	18	70	19	Male	Mayela	
True	-0.1512	7	0.0108	18	70	19	Male	Mayela	
False	0.1404	7	0.0108	18	70	19	Male	Mayela	
True	-0.1296	8	0.0108	18	70	19	Male	Mayela	
True	0.1188	9	0.0108	18	70	19	Male	Mayela	
True	-0.1296	1	0.006480001	18	70	19	Male	Mayela	
False	0.12312	1	0.006480001	18	70	19	Male	Mayela	
True	-0.11664	2	0.006480001	18	70	19	Male	Mayela	
True	0.11016	3	0.006480001	18	70	19	Male	Mayela	
True	-0.10368	4	0.006480001	18	70	19	Male	Mayela	
True	0.09720001	5	0.006480001	18	70	19	Male	Mayela	
True	-0.09072001	6	0.006480001	18	70	19	Male	Mayela	
True	0.08424001	7	0.006480001	18	70	19	Male	Mayela	
False	-0.07776001	7	0.006480001	18	70	19	Male	Mayela	
True	0.07128001	8	0.006480001	18	70	19	Male	Mayela	
False	-0.07776001	0	0.003888001	18	70	19	Male	Mayela	
False	0.07387201	0	0.003888001	18	70	19	Male	Mayela	
True	-0.069984	1	0.003888001	18	70	19	Male	Mayela	
True	0.066096	2	0.003888001	18	70	19	Male	Mayela	
True	-0.062208	3	0.003888001	18	70	19	Male	Mayela	
False	0.05832	3	0.003888001	18	70	19	Male	Mayela	
False	-0.054432	3	0.003888001	18	70	19	Male	Mayela	
False	0.050544	3	0.003888001	18	70	19	Male	Mayela	
False	-0.046656	3	0.003888001	18	70	19	Male	Mayela	
False	0.042768	3	0.003888001	18	70	19	Male	Mayela	
False	-0.07776001	0	0.003888001	18	70	19	Male	Mayela	
False	0.07387201	0	0.003888001	18	70	19	Male	Mayela	
True	-0.069984	1	0.003888001	18	70	19	Male	Mayela	
True	0.066096	2	0.003888001	18	70	19	Male	Mayela	
False	-0.062208	2	0.003888001	18	70	19	Male	Mayela	
True	0.05832	3	0.003888001	18	70	19	Male	Mayela	
True	-0.054432	4	0.003888001	18	70	19	Male	Mayela	
False	0.050544	4	0.003888001	18	70	19	Male	Mayela	
False	-0.046656	4	0.003888001	18	70	19	Male	Mayela	
False	0.042768	4	0.003888001	18	70	19	Male	Mayela	
False	-0.07776001	0	0.003888001	18	70	19	Male	Mayela	
False	0.07387201	0	0.003888001	18	70	19	Male	Mayela	
True	-0.069984	1	0.003888001	18	70	19	Male	Mayela	
True	0.066096	2	0.003888001	18	70	19	Male	Mayela	
False	-0.062208	2	0.003888001	18	70	19	Male	Mayela	
True	0.05832	3	0.003888001	18	70	19	Male	Mayela	
False	-0.054432	3	0.003888001	18	70	19	Male	Mayela	
False	0.050544	3	0.003888001	18	70	19	Male	Mayela	
False	-0.046656	3	0.003888001	18	70	19	Male	Mayela	
True	0.042768	4	0.003888001	18	70	19	Male	Mayela	
True	-0.07776001	1	0.003888001	18	70	19	Male	Mayela	
False	0.07387201	1	0.003888001	18	70	19	Male	Mayela	
False	-0.069984	1	0.003888001	18	70	19	Male	Mayela	
False	0.066096	1	0.003888001	18	70	19	Male	Mayela	
True	-0.062208	2	0.003888001	18	70	19	Male	Mayela	
True	0.05832	3	0.003888001	18	70	19	Male	Mayela	
True	-0.054432	4	0.003888001	18	70	19	Male	Mayela	
True	0.050544	5	0.003888001	18	70	19	Male	Mayela	
False	-0.046656	5	0.003888001	18	70	19	Male	Mayela	
False	0.042768	5	0.003888001	18	70	19	Male	Mayela	
True	-1	1	0.05	19	64	22	Female	Anirwin	experienced vr before
True	0.95	2	0.05	19	64	22	Female	Anirwin	experienced vr before
True	-0.9	3	0.05	19	64	22	Female	Anirwin	experienced vr before
True	0.85	4	0.05	19	64	22	Female	Anirwin	experienced vr before
True	-0.8	5	0.05	19	64	22	Female	Anirwin	experienced vr before
False	0.7499999	5	0.05	19	64	22	Female	Anirwin	experienced vr before
True	-0.6999999	6	0.05	19	64	22	Female	Anirwin	experienced vr before
True	0.6499999	7	0.05	19	64	22	Female	Anirwin	experienced vr before
True	-0.5999999	8	0.05	19	64	22	Female	Anirwin	experienced vr before
True	0.5499999	9	0.05	19	64	22	Female	Anirwin	experienced vr before
True	-0.6	1	0.03	19	64	22	Female	Anirwin	experienced vr before
True	0.5700001	2	0.03	19	64	22	Female	Anirwin	experienced vr before
True	-0.5400001	3	0.03	19	64	22	Female	Anirwin	experienced vr before
True	0.5100001	4	0.03	19	64	22	Female	Anirwin	experienced vr before
True	-0.4800001	5	0.03	19	64	22	Female	Anirwin	experienced vr before
True	0.4500001	6	0.03	19	64	22	Female	Anirwin	experienced vr before
True	-0.4200001	7	0.03	19	64	22	Female	Anirwin	experienced vr before
True	0.3900001	8	0.03	19	64	22	Female	Anirwin	experienced vr before
True	-0.3600001	9	0.03	19	64	22	Female	Anirwin	experienced vr before
False	0.3300001	9	0.03	19	64	22	Female	Anirwin	experienced vr before
True	-0.36	1	0.018	19	64	22	Female	Anirwin	experienced vr before
True	0.342	2	0.018	19	64	22	Female	Anirwin	experienced vr before
True	-0.324	3	0.018	19	64	22	Female	Anirwin	experienced vr before
True	0.306	4	0.018	19	64	22	Female	Anirwin	experienced vr before
True	-0.288	5	0.018	19	64	22	Female	Anirwin	experienced vr before
False	0.27	5	0.018	19	64	22	Female	Anirwin	experienced vr before
True	-0.252	6	0.018	19	64	22	Female	Anirwin	experienced vr before
True	0.234	7	0.018	19	64	22	Female	Anirwin	experienced vr before
True	-0.216	8	0.018	19	64	22	Female	Anirwin	experienced vr before
True	0.198	9	0.018	19	64	22	Female	Anirwin	experienced vr before
True	-0.216	1	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	0.2052	2	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	-0.1944	3	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	0.1836	4	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	-0.1728	5	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	0.162	6	0.0108	19	64	22	Female	Anirwin	experienced vr before
False	-0.1512	6	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	0.1404	7	0.0108	19	64	22	Female	Anirwin	experienced vr before
False	-0.1296	7	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	0.1188	8	0.0108	19	64	22	Female	Anirwin	experienced vr before
True	-0.1296	1	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	0.12312	2	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	-0.11664	3	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	0.11016	4	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	-0.10368	5	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	0.09720001	6	0.006480001	19	64	22	Female	Anirwin	experienced vr before
False	-0.09072001	6	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	0.08424001	7	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	-0.07776001	8	0.006480001	19	64	22	Female	Anirwin	experienced vr before
False	0.07128001	8	0.006480001	19	64	22	Female	Anirwin	experienced vr before
True	-0.07776001	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.07387201	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.069984	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.066096	2	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.062208	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.05832	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.054432	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.050544	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.046656	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.042768	5	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.07776001	0	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.07387201	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.069984	2	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.066096	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.062208	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.05832	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.054432	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.050544	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.046656	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.042768	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.07776001	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.07387201	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.069984	2	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.066096	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.062208	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.05832	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.054432	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.050544	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.046656	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.042768	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.07776001	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.07387201	1	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	-0.069984	2	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.066096	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.062208	3	0.003888001	19	64	22	Female	Anirwin	experienced vr before
True	0.05832	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.054432	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.050544	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	-0.046656	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	0.042768	4	0.003888001	19	64	22	Female	Anirwin	experienced vr before
False	1	0	0.05	20	67	18	Male	Eva	
True	-0.95	1	0.05	20	67	18	Male	Eva	
False	0.9	1	0.05	20	67	18	Male	Eva	
True	-0.85	2	0.05	20	67	18	Male	Eva	
True	0.8	3	0.05	20	67	18	Male	Eva	
